"SalesOrderID","OrderDate","CustomerID"
"230425","2022-11-06","32234"
"230426","2022-11-06","19297"
"230427","2022-11-06","48428"
"230428","2022-11-06","800"
"230429","2022-11-06","48437"
"230430","2022-11-06","34943"
"230431","2022-11-06","41401"
"230432","2022-11-06","43252"
"230433","2022-11-06","29710"
"230434","2022-11-06","5335"
"230435","2022-11-06","27281"
"230436","2022-11-06","6736"
"230437","2022-11-06","15898"
"230438","2022-11-06","641"
"230439","2022-11-06","39456"
"230440","2022-11-06","48447"
"230441","2022-11-06","48456"
"230442","2022-11-06","6099"
"230443","2022-11-06","30256"
"230444","2022-11-06","17273"
"230445","2022-11-06","12607"
"230446","2022-11-06","36659"
"230447","2022-11-06","12410"
"230448","2022-11-06","30396"
"230449","2022-11-06","4770"
"230450","2022-11-06","48466"
"230451","2022-11-06","37055"
"230452","2022-11-06","2484"
"230453","2022-11-06","40066"
"230454","2022-11-06","34085"
"230455","2022-11-06","33497"
"230456","2022-11-06","46285"
"230457","2022-11-06","44018"
"230458","2022-11-06","39622"
"230459","2022-11-06","27926"
"230460","2022-11-06","221"
"230461","2022-11-06","18731"
"230462","2022-11-06","48478"
"230463","2022-11-06","1798"
"230464","2022-11-06","16809"
"230465","2022-11-06","48487"
"230466","2022-11-06","43090"
"230467","2022-11-06","22726"
"230468","2022-11-06","25866"
"230469","2022-11-06","16090"
"230470","2022-11-06","26045"
"230471","2022-11-06","8710"
"230472","2022-11-06","48497"
"230473","2022-11-06","41587"
"230474","2022-11-06","24095"
"230475","2022-11-06","31942"
"230476","2022-11-06","32810"
"230477","2022-11-06","42806"
"230478","2022-11-06","48505"
"230479","2022-11-06","22179"
"230480","2022-11-06","27552"
"230481","2022-11-06","9879"
"230482","2022-11-06","48512"
"230483","2022-11-06","48519"
"230484","2022-11-06","37812"
"230485","2022-11-06","48186"
"230486","2022-11-06","24607"
"230487","2022-11-06","13113"
"230488","2022-11-06","48525"
"230489","2022-11-06","42797"
"230490","2022-11-06","20291"
"230491","2022-11-06","16197"
"230492","2022-11-06","25076"
"230493","2022-11-06","45702"
"230494","2022-11-06","35010"
"230495","2022-11-06","48532"
"230496","2022-11-06","39604"
"230497","2022-11-06","47327"
"230498","2022-11-06","19582"
"230499","2022-11-06","48538"
"230500","2022-11-06","36489"
"230501","2022-11-06","48544"
"230502","2022-11-06","13544"
"230503","2022-11-06","40303"
"230504","2022-11-06","4233"
"230505","2022-11-06","38550"
"230506","2022-11-06","48553"
"230507","2022-11-06","25390"
"230508","2022-11-06","12340"
"230509","2022-11-06","33938"
"230510","2022-11-06","12029"
"230511","2022-11-06","18391"
"230512","2022-11-06","47272"
"230513","2022-11-06","29587"
"230514","2022-11-06","48559"
"230515","2022-11-06","37528"
"230516","2022-11-06","16091"
"230517","2022-11-06","47342"
"230518","2022-11-06","41996"
"230519","2022-11-06","48570"
"230520","2022-11-06","9437"
"230521","2022-11-06","38851"
"230522","2022-11-06","48579"
"230523","2022-11-06","48588"
"230524","2022-11-06","3367"
"230525","2022-11-06","11258"
"230526","2022-11-06","18828"
"230527","2022-11-06","48598"
"230528","2022-11-06","4297"
"230529","2022-11-06","48608"
"230530","2022-11-06","20803"
"230531","2022-11-06","38986"
"230532","2022-11-06","48615"
"230533","2022-11-06","9784"
"230534","2022-11-06","35538"
"230535","2022-11-06","17267"
"230536","2022-11-06","4810"
"230537","2022-11-06","13033"
"230538","2022-11-06","25478"
"230539","2022-11-06","3579"
"230540","2022-11-06","39665"
"230541","2022-11-06","19034"
"230542","2022-11-06","7591"
"230543","2022-11-06","23415"
"230544","2022-11-06","27153"
"230545","2022-11-06","48624"
"230546","2022-11-06","1929"
"230547","2022-11-06","48633"
"230548","2022-11-06","22899"
"230549","2022-11-06","18733"
"230550","2022-11-06","48658"
"230551","2022-11-06","14121"
"230552","2022-11-06","9875"
"230553","2022-11-06","48664"
"230554","2022-11-06","35680"
"230555","2022-11-06","48669"
"230556","2022-11-06","48673"
"230557","2022-11-06","43758"
"230558","2022-11-06","13705"
"230559","2022-11-06","24075"
"230560","2022-11-06","17618"
"230561","2022-11-06","5193"
"230562","2022-11-06","48677"
"230563","2022-11-06","12968"
"230564","2022-11-06","48680"
"230565","2022-11-06","5228"
"230566","2022-11-06","22293"
"230567","2022-11-06","28695"
"230568","2022-11-06","48685"
"230569","2022-11-06","37471"
"230570","2022-11-06","48688"
"230571","2022-11-06","33608"
"230572","2022-11-06","983"
"230573","2022-11-06","47006"
"230574","2022-11-06","48585"
"230575","2022-11-06","28138"
"230576","2022-11-06","23407"
"230577","2022-11-06","14252"
"230578","2022-11-06","48692"
"230579","2022-11-06","11545"
"230580","2022-11-06","20086"
"230581","2022-11-06","48698"
"230582","2022-11-06","24328"
"230583","2022-11-06","17055"
"230584","2022-11-06","35914"
"230585","2022-11-06","707"
"230586","2022-11-06","22654"
"230587","2022-11-06","3282"
"230588","2022-11-06","15385"
"230589","2022-11-06","47712"
"230590","2022-11-06","38976"
"230591","2022-11-06","10143"
"230592","2022-11-06","14049"
"230593","2022-11-06","40000"
"230594","2022-11-06","43496"
"230595","2022-11-06","2451"
"230596","2022-11-06","39439"
"230597","2022-11-06","30509"
"230598","2022-11-06","39685"
"230599","2022-11-06","4810"
"230600","2022-11-06","48708"
"230601","2022-11-06","22945"
"230602","2022-11-06","39507"
"230603","2022-11-06","48714"
"230604","2022-11-06","39421"
"230605","2022-11-06","29958"
"230606","2022-11-06","29023"
"230607","2022-11-06","35392"
"230608","2022-11-06","33114"
"230609","2022-11-06","14250"
"230610","2022-11-06","24396"
"230611","2022-11-06","48722"
"230612","2022-11-06","20381"
"230613","2022-11-06","13114"
"230614","2022-11-06","35942"
"230615","2022-11-06","48732"
"230616","2022-11-06","28115"
"230617","2022-11-06","30941"
"230618","2022-11-06","20022"
"230619","2022-11-06","20525"
"230620","2022-11-06","46616"
"230621","2022-11-06","22929"
"230622","2022-11-06","48742"
"230623","2022-11-06","48748"
"230624","2022-11-06","37132"
"230625","2022-11-06","31373"
"230626","2022-11-06","5272"
"230627","2022-11-06","8236"
"230628","2022-11-06","39886"
"230629","2022-11-06","18964"
"230630","2022-11-06","48757"
"230631","2022-11-06","30845"
"230632","2022-11-06","48767"
"230633","2022-11-06","48773"
"230634","2022-11-06","20206"
"230635","2022-11-06","48780"
"230636","2022-11-06","48786"
"230637","2022-11-06","12402"
"230638","2022-11-06","18867"
"230639","2022-11-06","48793"
"230640","2022-11-06","37550"
"230641","2022-11-06","33103"
"230642","2022-11-06","17257"
"230643","2022-11-06","48801"
"230644","2022-11-06","48809"
"230645","2022-11-06","4769"
"230646","2022-11-06","29016"
"230647","2022-11-06","17637"
"230648","2022-11-06","34895"
"230649","2022-11-06","39506"
"230650","2022-11-06","31636"
"230651","2022-11-06","29511"
"230652","2022-11-06","7953"
"230653","2022-11-06","29361"
"230654","2022-11-06","30228"
"230655","2022-11-06","48817"
"230656","2022-11-06","22070"
"230657","2022-11-06","43320"
"230658","2022-11-06","38771"
"230659","2022-11-06","765"
"230660","2022-11-06","35061"
"230661","2022-11-06","47143"
"230662","2022-11-06","48844"
"230663","2022-11-06","25250"
"230664","2022-11-06","48853"
"230665","2022-11-06","48862"
"230666","2022-11-06","20184"
"230667","2022-11-06","27699"
"230668","2022-11-06","43767"
"230669","2022-11-06","36506"
"230670","2022-11-06","39285"
"230671","2022-11-06","6804"
"230672","2022-11-06","42064"
"230673","2022-11-06","19808"
"230674","2022-11-06","10209"
"230675","2022-11-06","8778"
"230676","2022-11-06","30573"
"230677","2022-11-06","25125"
"230678","2022-11-06","37036"
"230679","2022-11-06","5903"
"230680","2022-11-06","18266"
"230681","2022-11-06","30987"
"230682","2022-11-06","6598"
"230683","2022-11-06","17933"
"230684","2022-11-06","35548"
"230685","2022-11-06","7938"
"230686","2022-11-06","22354"
"230687","2022-11-06","48877"
"230688","2022-11-06","47536"
"230689","2022-11-06","5531"
"230690","2022-11-06","48131"
"230691","2022-11-06","15494"
"230692","2022-11-06","48519"
"230693","2022-11-06","25962"
"230694","2022-11-06","21420"
"230695","2022-11-06","30936"
"230696","2022-11-06","13624"
"230697","2022-11-06","27544"
"230698","2022-11-06","48883"
"230699","2022-11-06","38464"
"230700","2022-11-06","46388"
"230701","2022-11-06","2366"
"230702","2022-11-06","27608"
"230703","2022-11-06","34149"
"230704","2022-11-06","48887"
"230705","2022-11-06","29835"
"230706","2022-11-06","47511"
"230707","2022-11-06","32236"
"230708","2022-11-06","14349"
"230709","2022-11-06","28456"
"230710","2022-11-06","12416"
"230711","2022-11-06","48893"
"230712","2022-11-06","7832"
"230713","2022-11-06","144"
"230714","2022-11-06","42018"
"230715","2022-11-06","48901"
"230716","2022-11-06","2606"
"230717","2022-11-06","36701"
"230718","2022-11-06","11761"
"230719","2022-11-06","48909"
"230720","2022-11-06","26637"
"230721","2022-11-06","27421"
"230722","2022-11-06","30141"
"230723","2022-11-06","1894"
"230724","2022-11-06","20185"
"230725","2022-11-06","8571"
"230726","2022-11-06","14009"
"230727","2022-11-06","48922"
"230728","2022-11-06","18155"
"230729","2022-11-06","41164"
"230730","2022-11-06","14204"
"230731","2022-11-06","48931"
"230732","2022-11-06","35894"
"230733","2022-11-06","7343"
"230734","2022-11-06","41106"
"230735","2022-11-06","48942"
"230736","2022-11-06","19782"
"230737","2022-11-06","42889"
"230738","2022-11-06","48951"
"230739","2022-11-06","12788"
"230740","2022-11-06","29976"
"230741","2022-11-06","6762"
"230742","2022-11-06","35868"
"230743","2022-11-06","22561"
"230744","2022-11-06","5297"
"230745","2022-11-06","41479"
"230746","2022-11-06","247"
"230747","2022-11-06","24333"
"230748","2022-11-06","3117"
"230749","2022-11-06","48963"
"230750","2022-11-06","33600"
"230751","2022-11-06","44735"
"230752","2022-11-06","16008"
"230753","2022-11-06","43541"
"230754","2022-11-06","5534"
"230755","2022-11-06","32824"
"230756","2022-11-06","27107"
"230757","2022-11-06","33870"
"230758","2022-11-06","4173"
"230759","2022-11-06","14669"
"230760","2022-11-06","34682"
"230761","2022-11-06","1272"
"230762","2022-11-06","33846"
"230763","2022-11-06","25088"
"230764","2022-11-06","20485"
"230765","2022-11-06","14550"
"230766","2022-11-06","2585"
"230767","2022-11-06","18341"
"230768","2022-11-06","22032"
"230769","2022-11-06","22672"
"230770","2022-11-06","37647"
"230771","2022-11-06","14097"
"230772","2022-11-06","48974"
"230773","2022-11-06","38461"
"230774","2022-11-06","48981"
"230775","2022-11-06","5964"
"230776","2022-11-06","48994"
"230777","2022-11-06","48996"
"230778","2022-11-06","26837"
"230779","2022-11-06","14846"
"230780","2022-11-06","3212"
"230781","2022-11-06","49003"
"230782","2022-11-06","37957"
"230783","2022-11-06","49011"
"230784","2022-11-06","5092"
"230785","2022-11-06","27731"
"230786","2022-11-06","5776"
"230787","2022-11-06","30985"
"230788","2022-11-06","33873"
"230789","2022-11-06","14477"
"230790","2022-11-06","9267"
"230791","2022-11-06","38067"
"230792","2022-11-06","8731"
"230793","2022-11-06","3710"
"230794","2022-11-06","18317"
"230795","2022-11-06","49022"
"230796","2022-11-06","22876"
"230797","2022-11-06","8227"
"230798","2022-11-06","33686"
"230799","2022-11-06","43874"
"230800","2022-11-06","7278"
"230801","2022-11-06","33517"
"230802","2022-11-06","8646"
"230803","2022-11-06","1181"
"230804","2022-11-06","26990"
"230805","2022-11-06","49031"
"230806","2022-11-06","11421"
"230807","2022-11-06","43308"
"230808","2022-11-06","41157"
"230809","2022-11-06","16877"
"230810","2022-11-06","9444"
"230811","2022-11-06","31408"
"230812","2022-11-06","2488"
"230813","2022-11-06","21026"
"230814","2022-11-06","18319"
"230815","2022-11-06","5257"
"230816","2022-11-06","37281"
"230817","2022-11-06","24617"
"230818","2022-11-06","16678"
"230819","2022-11-06","42430"
"230820","2022-11-06","49041"
"230821","2022-11-06","19030"
"230822","2022-11-06","26387"
"230823","2022-11-06","38778"
"230824","2022-11-06","49048"
"230825","2022-11-06","30655"
"230826","2022-11-06","20764"
"230827","2022-11-06","49053"
"230828","2022-11-06","20545"
"230829","2022-11-06","14997"
"230830","2022-11-06","49061"
"230831","2022-11-06","48271"
"230832","2022-11-06","16026"
"230833","2022-11-06","21440"
"230834","2022-11-06","4088"
"230835","2022-11-06","41680"
"230836","2022-11-06","25463"
"230837","2022-11-06","33869"
"230838","2022-11-06","49074"
"230839","2022-11-06","5072"
"230840","2022-11-06","6281"
"230841","2022-11-06","49081"
"230842","2022-11-06","19546"
"230843","2022-11-06","47968"
"230844","2022-11-06","43624"
"230845","2022-11-06","11193"
"230846","2022-11-06","26227"
"230847","2022-11-06","47670"
"230848","2022-11-06","38690"
"230849","2022-11-06","24888"
"230850","2022-11-06","17523"
"230851","2022-11-06","16188"
"230852","2022-11-06","49093"
"230853","2022-11-06","32316"
"230854","2022-11-06","13638"
"230855","2022-11-06","49100"
"230856","2022-11-06","16906"
"230857","2022-11-06","49107"
"230858","2022-11-06","30541"
"230859","2022-11-06","33300"
"230860","2022-11-06","37764"
"230861","2022-11-06","30928"
"230862","2022-11-06","25944"
"230863","2022-11-06","39483"
"230864","2022-11-06","17139"
"230865","2022-11-06","8770"
"230866","2022-11-06","30027"
"230867","2022-11-06","9714"
"230868","2022-11-06","12113"
"230869","2022-11-06","15940"
"230870","2022-11-06","49117"
"230871","2022-11-06","34337"
"230872","2022-11-06","49126"
"230873","2022-11-06","32028"
"230874","2022-11-06","23018"
"230875","2022-11-06","49133"
"230876","2022-11-06","40810"
"230877","2022-11-06","15044"
"230878","2022-11-06","33898"
"230879","2022-11-06","49144"
"230880","2022-11-06","227"
"230881","2022-11-06","8935"
"230882","2022-11-06","49152"
"230883","2022-11-06","4769"
"230884","2022-11-06","47512"
"230885","2022-11-06","2733"
"230886","2022-11-06","12159"
"230887","2022-11-06","29808"
"230888","2022-11-06","36868"
"230889","2022-11-06","7518"
"230890","2022-11-06","49160"
"230891","2022-11-06","34061"
"230892","2022-11-06","43074"
"230893","2022-11-06","26034"
"230894","2022-11-06","22782"
"230895","2022-11-06","22010"
"230896","2022-11-06","49169"
"230897","2022-11-06","30755"
"230898","2022-11-06","49174"
"230899","2022-11-06","32226"
"230900","2022-11-06","25917"
"230901","2022-11-06","46676"
"230902","2022-11-06","5425"
"230903","2022-11-06","43975"
"230904","2022-11-06","36021"
"230905","2022-11-06","46826"
"230906","2022-11-06","7276"
"230907","2022-11-06","7781"
"230908","2022-11-06","49182"
"230909","2022-11-06","49190"
"230910","2022-11-06","12101"
"230911","2022-11-06","4903"
"230912","2022-11-06","36763"
"230913","2022-11-06","8525"
"230914","2022-11-06","3760"
"230915","2022-11-06","49197"
"230916","2022-11-06","15538"
"230917","2022-11-06","49206"
"230918","2022-11-06","8396"
"230919","2022-11-06","23865"
"230920","2022-11-06","49213"
"230921","2022-11-06","26155"
"230922","2022-11-06","28871"
"230923","2022-11-06","14497"
"230924","2022-11-06","49224"
"230925","2022-11-06","36888"
"230926","2022-11-06","41323"
"230927","2022-11-06","8972"
"230928","2022-11-06","49232"
"230929","2022-11-06","9592"
"230930","2022-11-06","42368"
"230931","2022-11-06","7744"
"230932","2022-11-06","39578"
"230933","2022-11-06","48708"
"230934","2022-11-06","49241"
"230935","2022-11-06","44269"
"230936","2022-11-06","20287"
"230937","2022-11-06","25536"
"230938","2022-11-06","32701"
"230939","2022-11-06","49249"
"230940","2022-11-06","1164"
"230941","2022-11-06","8552"
"230942","2022-11-06","31921"
"230943","2022-11-06","10587"
"230944","2022-11-06","49256"
"230945","2022-11-06","12670"
"230946","2022-11-06","1861"
"230947","2022-11-06","27986"
"230948","2022-11-06","49261"
"230949","2022-11-06","49270"
"230950","2022-11-06","506"
"230951","2022-11-06","28276"
"230952","2022-11-06","2041"
"230953","2022-11-06","49277"
"230954","2022-11-06","18806"
"230955","2022-11-06","45265"
"230956","2022-11-06","44843"
"230957","2022-11-06","15587"
"230958","2022-11-06","44848"
"230959","2022-11-06","12894"
"230960","2022-11-06","5768"
"230961","2022-11-06","49289"
"230962","2022-11-06","49113"
"230963","2022-11-06","32108"
"230964","2022-11-06","49296"
"230965","2022-11-06","3652"
"230966","2022-11-06","32310"
"230967","2022-11-06","1804"
"230968","2022-11-06","49305"
"230969","2022-11-06","49309"
"230970","2022-11-06","46143"
"230971","2022-11-06","45773"
"230972","2022-11-06","33884"
"230973","2022-11-06","6995"
"230974","2022-11-06","46676"
"230975","2022-11-06","26409"
"230976","2022-11-06","29912"
"230977","2022-11-06","49319"
"230978","2022-11-06","35531"
"230979","2022-11-06","34957"
"230980","2022-11-06","420"
"230981","2022-11-06","49328"
"230982","2022-11-06","22983"
"230983","2022-11-06","24693"
"230984","2022-11-06","49337"
"230985","2022-11-06","26352"
"230986","2022-11-06","49342"
"230987","2022-11-06","49347"
"230988","2022-11-06","36277"
"230989","2022-11-06","43018"
"230990","2022-11-06","28055"
"230991","2022-11-06","17101"
"230992","2022-11-06","3494"
"230993","2022-11-06","25492"
"230994","2022-11-06","40733"
"230995","2022-11-06","45563"
"230996","2022-11-06","29171"
"230997","2022-11-06","33468"
"230998","2022-11-06","12565"
"230999","2022-11-06","122"
"231000","2022-11-06","28124"
"231001","2022-11-06","49359"
"231002","2022-11-06","22105"
"231003","2022-11-06","48073"
"231004","2022-11-06","49368"
"231005","2022-11-06","49373"
"231006","2022-11-06","31368"
"231007","2022-11-06","15844"
"231008","2022-11-06","43204"
"231009","2022-11-06","49379"
"231010","2022-11-06","7216"
"231011","2022-11-06","7658"
"231012","2022-11-06","38514"
"231013","2022-11-06","23556"
"231014","2022-11-06","24574"
"231015","2022-11-06","11340"
"231016","2022-11-06","32918"
"231017","2022-11-06","1398"
"231018","2022-11-06","10277"
"231019","2022-11-06","4548"
"231020","2022-11-06","49392"
"231021","2022-11-06","35789"
"231022","2022-11-06","1642"
"231023","2022-11-06","5502"
"231024","2022-11-06","23398"
"231025","2022-11-06","35569"
"231026","2022-11-06","49404"
"231027","2022-11-06","1140"
"231028","2022-11-06","5487"
"231029","2022-11-06","10023"
"231030","2022-11-06","18220"
"231031","2022-11-06","49410"
"231032","2022-11-06","49417"
"231033","2022-11-06","42928"
"231034","2022-11-06","13102"
"231035","2022-11-06","43549"
"231036","2022-11-06","17324"
"231037","2022-11-06","14283"
"231038","2022-11-06","41937"
"231039","2022-11-06","30488"
"231040","2022-11-06","19911"
"231041","2022-11-06","49427"
"231042","2022-11-06","49436"
"231043","2022-11-06","21548"
"231044","2022-11-06","49444"
"231045","2022-11-06","27581"
"231046","2022-11-06","9133"
"231047","2022-11-06","38201"
"231048","2022-11-06","49454"
"231049","2022-11-06","24506"
"231050","2022-11-06","2336"
"231051","2022-11-06","14013"
"231052","2022-11-06","14186"
"231053","2022-11-06","27560"
"231054","2022-11-06","49467"
"231055","2022-11-06","44779"
"231056","2022-11-06","12682"
"231057","2022-11-06","16954"
"231058","2022-11-06","47590"
"231059","2022-11-06","31450"
"231060","2022-11-06","49478"
"231061","2022-11-06","4046"
"231062","2022-11-06","32495"
"231063","2022-11-06","49488"
"231064","2022-11-06","20931"
"231065","2022-11-06","10664"
"231066","2022-11-06","49495"
"231067","2022-11-06","8531"
"231068","2022-11-06","18136"
"231069","2022-11-06","29276"
"231070","2022-11-06","7898"
"231071","2022-11-06","49506"
"231072","2022-11-06","49517"
"231073","2022-11-06","49526"
"231074","2022-11-06","20337"
"231075","2022-11-06","45497"
"231076","2022-11-06","35322"
"231077","2022-11-06","49532"
"231078","2022-11-06","32723"
"231079","2022-11-06","34732"
"231080","2022-11-06","48644"
"231081","2022-11-06","49541"
"231082","2022-11-06","49550"
"231083","2022-11-06","49561"
"231084","2022-11-06","49571"
"231085","2022-11-06","24415"
"231086","2022-11-06","49578"
"231087","2022-11-06","39282"
"231088","2022-11-06","41609"
"231089","2022-11-06","39962"
"231090","2022-11-06","10023"
"231091","2022-11-06","49587"
"231092","2022-11-06","49600"
"231093","2022-11-06","15895"
"231094","2022-11-06","43542"
"231095","2022-11-06","2174"
"231096","2022-11-06","45017"
"231097","2022-11-06","49607"
"231098","2022-11-06","49614"
"231099","2022-11-06","49622"
"231100","2022-11-06","49629"
"231101","2022-11-06","12148"
"231102","2022-11-06","49637"
"231103","2022-11-06","49644"
"231104","2022-11-06","34455"
"231105","2022-11-06","2354"
"231106","2022-11-06","1476"
"231107","2022-11-06","26156"
"231108","2022-11-06","49650"
"231109","2022-11-06","10657"
"231110","2022-11-06","41876"
"231111","2022-11-06","12592"
"231112","2022-11-06","19045"
"231113","2022-11-06","25580"
"231114","2022-11-06","16340"
"231115","2022-11-06","9024"
"231116","2022-11-06","49660"
"231117","2022-11-06","4782"
"231118","2022-11-06","49665"
"231119","2022-11-06","49669"
"231120","2022-11-06","37114"
"231121","2022-11-06","11949"
"231122","2022-11-06","23354"
"231123","2022-11-06","11863"
"231124","2022-11-06","28606"
"231125","2022-11-06","25344"
"231126","2022-11-06","36041"
"231127","2022-11-06","3490"
"231128","2022-11-06","16715"
"231129","2022-11-06","15637"
"231130","2022-11-06","15065"
"231131","2022-11-06","13014"
"231132","2022-11-06","49676"
"231133","2022-11-06","1158"
"231134","2022-11-06","49679"
"231135","2022-11-06","26861"
"231136","2022-11-06","31296"
"231137","2022-11-06","49684"
"231138","2022-11-06","8510"
"231139","2022-11-06","271"
"231140","2022-11-06","17124"
"231141","2022-11-06","41844"
"231142","2022-11-06","4066"
"231143","2022-11-06","34746"
"231144","2022-11-06","46946"
"231145","2022-11-06","19932"
"231146","2022-11-06","33898"
"231147","2022-11-06","49691"
"231148","2022-11-06","1242"
"231149","2022-11-06","47361"
"231150","2022-11-06","24163"
"231151","2022-11-06","49694"
"231152","2022-11-06","24882"
"231153","2022-11-06","49700"
"231154","2022-11-06","48886"
"231155","2022-11-06","22274"
"231156","2022-11-06","8315"
"231157","2022-11-06","14596"
"231158","2022-11-06","25717"
"231159","2022-11-06","49704"
"231160","2022-11-06","4519"
"231161","2022-11-06","36481"
"231162","2022-11-06","49710"
"231163","2022-11-06","48242"
"231164","2022-11-06","42093"
"231165","2022-11-06","49714"
"231166","2022-11-06","222"
"231167","2022-11-06","49720"
"231168","2022-11-06","12222"
"231169","2022-11-06","30085"
"231170","2022-11-06","1885"
"231171","2022-11-06","47055"
"231172","2022-11-06","49724"
"231173","2022-11-06","39969"
"231174","2022-11-06","49730"
"231175","2022-11-06","24633"
"231176","2022-11-06","49733"
"231177","2022-11-06","49741"
"231178","2022-11-06","7593"
"231179","2022-11-06","39868"
"231180","2022-11-06","20142"
"231181","2022-11-06","49750"
"231182","2022-11-06","49758"
"231183","2022-11-06","3235"
"231184","2022-11-06","19002"
"231185","2022-11-06","48388"
"231186","2022-11-06","40382"
"231187","2022-11-06","43821"
"231188","2022-11-06","28382"
"231189","2022-11-06","1769"
"231190","2022-11-06","22745"
"231191","2022-11-06","26033"
"231192","2022-11-06","48492"
"231193","2022-11-06","49768"
"231194","2022-11-06","22300"
"231195","2022-11-06","33356"
"231196","2022-11-06","36338"
"231197","2022-11-06","43662"
"231198","2022-11-06","20771"
"231199","2022-11-06","24409"
"231200","2022-11-06","13880"
"231201","2022-11-06","40233"
"231202","2022-11-06","5170"
"231203","2022-11-06","27825"
"231204","2022-11-06","3455"
"231205","2022-11-06","26651"
"231206","2022-11-06","45254"
"231207","2022-11-06","49778"
"231208","2022-11-06","389"
"231209","2022-11-06","48118"
"231210","2022-11-06","49788"
"231211","2022-11-06","31740"
"231212","2022-11-06","46474"
"231213","2022-11-06","35532"
"231214","2022-11-06","28957"
"231215","2022-11-06","33992"
"231216","2022-11-06","46198"
"231217","2022-11-06","49800"
"231218","2022-11-06","29379"
"231219","2022-11-06","42998"
"231220","2022-11-06","49809"
"231221","2022-11-06","5149"
"231222","2022-11-06","41382"
"231223","2022-11-06","41280"
"231224","2022-11-06","40794"
"231225","2022-11-06","16284"
"231226","2022-11-06","39150"
"231227","2022-11-06","34949"
"231228","2022-11-06","49819"
"231229","2022-11-06","24699"
"231230","2022-11-06","49826"
"231231","2022-11-06","32280"
"231232","2022-11-06","49074"
"231233","2022-11-06","49837"
"231234","2022-11-06","3214"
"231235","2022-11-06","4151"
"231236","2022-11-06","49843"
"231237","2022-11-06","49853"
"231238","2022-11-06","37652"
"231239","2022-11-06","45650"
"231240","2022-11-06","17859"
"231241","2022-11-06","49860"
"231242","2022-11-06","45378"
"231243","2022-11-06","24061"
"231244","2022-11-06","29020"
"231245","2022-11-06","1403"
"231246","2022-11-06","32440"
"231247","2022-11-06","27739"
"231248","2022-11-06","43251"
"231249","2022-11-06","3664"
"231250","2022-11-06","46645"
"231251","2022-11-06","3114"
"231252","2022-11-06","44487"
"231253","2022-11-06","42091"
"231254","2022-11-06","42031"
"231255","2022-11-06","49870"
"231256","2022-11-06","47129"
"231257","2022-11-06","49878"
"231258","2022-11-06","12247"
"231259","2022-11-06","49887"
"231260","2022-11-06","14396"
"231261","2022-11-06","21021"
"231262","2022-11-06","25817"
"231263","2022-11-06","49899"
"231264","2022-11-06","24023"
"231265","2022-11-06","33368"
"231266","2022-11-06","26590"
"231267","2022-11-06","748"
"231268","2022-11-06","20787"
"231269","2022-11-06","27288"
"231270","2022-11-06","27717"
"231271","2022-11-06","16747"
"231272","2022-11-06","28471"
"231273","2022-11-06","16867"
"231274","2022-11-06","29603"
"231275","2022-11-06","37096"
"231276","2022-11-06","38339"
"231277","2022-11-06","3793"
"231278","2022-11-06","156"
"231279","2022-11-06","2830"
"231280","2022-11-06","12623"
"231281","2022-11-06","2967"
"231282","2022-11-06","49911"
"231283","2022-11-06","13317"
"231284","2022-11-06","11211"
"231285","2022-11-06","20001"
"231286","2022-11-06","9405"
"231287","2022-11-06","49919"
"231288","2022-11-06","7415"
"231289","2022-11-06","32960"
"231290","2022-11-06","49927"
"231291","2022-11-06","18002"
"231292","2022-11-06","41596"
"231293","2022-11-06","22530"
"231294","2022-11-06","13518"
"231295","2022-11-06","48282"
"231296","2022-11-06","42721"
"231297","2022-11-06","49937"
"231298","2022-11-06","14128"
"231299","2022-11-06","8710"
"231300","2022-11-06","27818"
"231301","2022-11-06","19876"
"231302","2022-11-06","25281"
"231303","2022-11-06","25395"
"231304","2022-11-06","49949"
"231305","2022-11-06","36169"
"231306","2022-11-06","24619"
"231307","2022-11-06","6709"
"231308","2022-11-06","2972"
"231309","2022-11-06","11114"
"231310","2022-11-06","1667"
"231311","2022-11-06","49957"
"231312","2022-11-06","21837"
"231313","2022-11-06","39912"
"231314","2022-11-06","19674"
"231315","2022-11-06","42501"
"231316","2022-11-06","32826"
"231317","2022-11-06","34434"
"231318","2022-11-06","12804"
"231319","2022-11-06","4011"
"231320","2022-11-06","49967"
"231321","2022-11-06","8949"
"231322","2022-11-06","28602"
"231323","2022-11-06","16828"
"231324","2022-11-06","45097"
"231325","2022-11-06","49975"
"231326","2022-11-06","49982"
"231327","2022-11-06","49962"
"231328","2022-11-06","17194"
"231329","2022-11-06","23725"
"231330","2022-11-06","49988"
"231331","2022-11-06","39272"
"231332","2022-11-06","43128"
"231333","2022-11-06","35144"
"231334","2022-11-06","15088"
"231335","2022-11-06","20758"
"231336","2022-11-06","49259"
"231337","2022-11-06","6493"
"231338","2022-11-06","13323"
"231339","2022-11-06","8328"
"231340","2022-11-06","47068"
"231341","2022-11-06","9194"
"231342","2022-11-06","13983"
"231343","2022-11-06","11065"
"231344","2022-11-06","5790"
"231345","2022-11-06","13867"
"231346","2022-11-06","17861"
"231347","2022-11-06","49999"
"231348","2022-11-06","50008"
"231349","2022-11-06","38249"
"231350","2022-11-06","4111"
"231351","2022-11-06","50017"
"231352","2022-11-06","35976"
"231353","2022-11-06","50026"
"231354","2022-11-06","14692"
"231355","2022-11-06","16812"
"231356","2022-11-06","36877"
"231357","2022-11-06","48985"
